id,date,text,rat
eure****,22.06.03.,"일반적인 여성 중형이고, 에코 프로 잘 맞는데, 디럭스 중형은 약간 크네요...
에코 프로와 비교하면 볼 옆을 덮어주는 마스크 모양이 마음에 들지만, 옆으로 넓어진 면적 만큼 끈 길이를 살짝 짧게 해야하는데, 끈길이가 에코 프로 끈길이와 동일해 마스크 착용하면 끈이 조여지지 않고 약간 큽니다,

그래서 얼굴에 딱 달라 붙는 느낌이 없고,
말할 때 조금씩 마스크가 내려옵니다,
할 수 없이 끈을 한 번 꼬아서 십자로 거는데
그래도 여유가 있네요...

푸름 제품 컬리티도 디자인도 색상도 가격도 좋아서 만족도 높지만
제품마다 사이즈 표기가 일정하지 않고,
특히나 제품별로 일반 중형, 대형 사이즈를 제대로 만들지 않는 게 크게 아쉬운 점입니다.
이 때문에 라이브 방송에서 직원들이 마스크 사이즈 관련해 부연 설명하고, 고객들이 질문하는 게 소모적으로 너무 많아요
제품 구성, 사이즈 구성이 일관성 없는 게 문제네요...

암튼 요즘은 유색이 유행인데, 직원 안내와 달리 KF 안 나와서 계속 기다렸었고,
오랜 기간 기다린 차에 디럭스 유색 KF 나왔지만
중형 사이즈가 본래 푸름 중형 제품보다 커서 만족도 낮아졌어요...
마스크 착용하면서 내려오거나 귀가 아파서
신경 쓰이고, 마스크 신경 써서 모양새 잡아줘야 하는 거
너무 불편합니다...
날씨가 덥거나, 일이 바쁘거나, 비가 오거나 추워서 안경에 서리 낄 때
마스크 매무새 잡아주는 거 정말 불편하거든요.....
어머니가 특히 흘러내려서 불편해 하시네요....

에코 프로처럼 모양과 사이즈 깔끔한 제품 많이 만들어주면 좋겠어요

그래도 디럭스 잘 쓸게요!",평점4
8hol****,22.08.19.,"두달 전 라방에서 구입한 뒤,
가족 모두가 비움 마스크로 갈아탔어요!!
정착입니다^^
이번 라방에 광복절 특가 해주셔서 엄청 많이 구입했어요 배송 받아보니 죽을 때까지 써도 되겠는데.. 참 이걸 어쩌죠?^^;;;

저번에 구입한 것들보다 좀 더 얇아지고 가벼워진 느낌이고요 동일 사이즈인데 좀 넉넉해진 느낌도 있어요~ 결론적으로 저는 이번 제품이 훨씬
편하고 좋으네요!!
저번 것은 겨울에 착용해야 할 거 같은 느낌!
이번 것은 봄 여름용 같은 느낌!
두꺼운 것은 답답하기도 하고 땀도 나서요
저는 얇고 가벼운 이번 것이 더 좋습니다~!
죽을 때까지?^^ 잘 써볼게요~",평점5
movi****,24.01.06.,"비움 마스크 정말 좋아요.
가격은 좀 있지만 디자인과 착용감, 성능이 좋습니다.
울 식구들이 다 잘 쓰고 있습니다.
대화할때도 마스크 공간이 있어서 입에 닿지않아 편합니다.
마스크가 숨쉬기도 편합니다.
항상 재구매를 하고 있습니다.",평점5
wjd9****,22.08.28.,"새부리형 마스크 중에 색감 예쁘고 얇은 거 그 중에서도 가격 괜찮은거 찾고 있었는데, 딱 이게 부합했어요! 가성비 정말정말 좋고 끈 끊어짐 현상없이 튼튼하고 색깔도 예뻐요 진짜ㅜㅜ 막 얇은건 아니지만 요즘 날씨도 풀리고 이정도면 적당한 두께같아용! 얼굴 크기도 작은편도 아닌데 크기도 적당히 커서 얼굴도 작아보이네요^.^ 그레이랑 노랑색은 생각보다 색이 연해서 아무 옷에나 써도 될 것 같고, 분홍색은 약간 어둡고 따뜻한 느낌이라 시원한 색감의 옷이랑 입으면 안어울리더라구요! 분홍색이 가장 마음에 들었어요! 마스크 여기 정착할 것 같아요! 이런 색감의 새부리형 마스크 여기말곤 없어요ㅜㅜ 다 떨어질 때까지 판매 계속 해주세요",평점5
lyk2****,22.09.22.,"얼굴 많이 작은 성인 여성이에요
처음에 디럭스 중 핑크 구매했는데
너무 너무 컸어요ㅠ
마스크는 마음에 드는데 200장 구매했는데
심각하게 커서ㅠ가족에게 양도 후
라이브방송보고
브리즈 중형과 디럭스 소형 둘다 구매해봤어요.
브리즈는 일단 디럭스보다 훨씬 가볍고 얇은 느낌이네요. 브리즈 중형 착용해보니 여유있게 맞았어요! 살짝 뜨고 널널하긴 하나 편해서 좋을것 같아요. 디럭스 소형은 저스트하게 딱 맞는 느낌이에요! 아이보리는 컬러가 특히 너무 이쁘네요.
아이보리보다는 옐로우크림색이에요.
딱찾던컬러.. 드디어 얼굴에 맞는 마스크를 처음 찾았어요ㅠ마스크유목민이었는데 가격도 저렴하고 컬러도 이쁘고 둘다 번갈아 사용하면 좋을 것 같아요!",평점5
blue****,22.10.21.,"마스크 색마다 귀끈 길이가 다릅니다. 아이보리는 짧아서 귀끈을 잡아당겨 늘려서 착용해도 귀 뒤가 아프고 핑크베이지와 라이트실버는 비슷한 것 같습니다.
라이트실버는 귀끈 접착이 제각각이에요. 오른쪽은 한 번 꼬여있고 왼쪽은 두 번 꼬여있어요. 핑크베이지가 착용했을 때 그나마 나았네요.",평점1
siro****,22.07.23.,"브리즈 흰색쓰다가 좋아서 비움제품 찜콩 했는데 디럭스는 색상있어도 kf94라는점이 좋았고 가격 좋고 제품 좋아서 자꾸 행사할때마다 쟁이게 되네요
화장지워짐도 다른제품에 비해 덜해서 더 좋았어요 핑베는 얼굴 화사해 보이고 베이지는 피부톤이 좀 더 밝아보여 좋네요. m사이즈가 크게 나와서 제 얼굴엔 좀 크긴한데 너무 타이트 하면 답답할 것 같아서 만족하며 씁니다 ! ㅎ",평점5
choi****,22.07.05.,"같은 브랜드인데 원래 쓰던 것 말고 다른 걸로 사봤어요. 아쉬운건 개별 포장이 아니라는 점과 소형이 없다는 점이지만 가격은 훨씬 싸니까 만족하려고 합니다. 항상 쓰던거라 큰 불편은 없구요, 조심할 것은 여태 쓰던 경험으로는 마스크 끈이 약할 때도 있으니 조심해야 한다는 점입니다. 물론 자주 그런게 아니라서 문제는 없습니다. 앞으로도 잘 부탁합니다!",평점5
blue****,22.05.05.,"예뻐요~~ 예뻐요~~♡
완전 핑크핑크는 아닌 베이지색 많이 감도는 핑크 세상에 없는 컬러라는게 받아보니 무슨말인지 알꺼같아요~~^^
브리즈보다 도톰한느낌은 있지만 정말 편하네요 귀끈도 편하고 마스크에 힘도있고~~
무엇보다 색이 너무 예쁘네요~~^^♡
주위 사람들한테 몇장씩 선물하고있어요~
예쁘다고 넘 좋아하네요~~^^",평점5
choi****,24.03.21.,"봄이라 마스크밝은색 사야지 했는데 라방까지해서 저렴하게 잘구입했네요 ~~
색깔은 어떤 마스크보다 이뻐요 ♡
가족들 나눠주다보니 몇장 안남아서 다시 재주문했어요 ㅎㅎ
그만큼 이쁘고 편해요 ~~
비움을 쓰기전엔 다른 마스크 썼는데 그마스크는 m사이즈도 얼굴에 딱 맞거나 크거나 하면서 불편했는데
ㅂㅣ움은 같은 사이즈더라도 편해요 엄청
지금까지 몇번 주문하면서 끈 떨어지거나 떨어져있는 불량을 보지 못했구요 ~~ 너무 좋아요 ~~~
귀끈도 넉넉해서 귀쪽도 편해요
진짜 마스크 쓰는 날까지 전 ㅂㅣ움만 쓰려구요 ~~
감사합니다 ~~",평점5
ashm****,22.06.28.,"오전에 시키니 다음날 아침부터 배달 됐더라구요! 가격도 저렴한데 색상도 화사하고 제품 너무 좋아요!!
사이즈 크단 말이 많았는데, 얼굴 작은 편인데도 코쪽 꽉 누르면 너무 뜬다 까지는 아니어서 오히려 더 편하고, 귀는 두번 감아도 큰 편이긴한데 저는 딱 끼면 답답해서 오히려 만족스럽습니다 :)

지난 번에 에코핏? 구매한게 확실히 더 핏하고 안정감 있기는 해요!",평점5
soo_****,23.05.05.,"■비움은 종류 색상 사이즈가 많아서 그 선택에 있어서 문의가 가장 많은데 라방때 구입후 바로 톡톡헸는데 변경이 1도 안된답니다. 실수하면 맘상하는 일 발생하니 잘못주문하시면 그냥 받으셔야 한답니다.

전화연결하면 카톡상담으로만 가능하다 하고요. 제가 이런 후기 잘 안남기는데 비움 여러번 구입하고 이런적이 이번부터 인거 같네요.

네 맞아요ㅡ 마스크 찾아 또 헤매야겠죠. 근데 여기서는 다시 구매안해요. 얼마든지 좋은 마스크는 많으니까요.

수량 색상 사이즈 변경요청이 있다면 그걸 성담해쥬는 인력을 더하면 될 일이지 소비자가 구매후 변경은 절대 안된다고 하니 실수하심 맘 상합니다. 허허",평점1
baru****,22.11.15.,"비움은 벌써 8번째?9번째 구매예요.
가성비 정말 최고로 좋은 마스크라고 생각해요.
벌크 포장인 것도 좋아요.
지금 쓰던게 얼마 안남아서 재구매하는거구요.
에코프로, 브리즈, 디럭스 다써봤는데 개인적으로는 써멀본드 안감보다 부직포를 다 좋아하고 잘 맞아서 디럭스로 또 샀어요. 핑크베이지 컬러 진짜 넘 예뻐요.^^",평점5
bada****,22.08.24.,다들 컬러 마스크 끼길래 가격도 저렴해서 구매해봤습니다. 아이보리빛은 거의 연하구요 핑크는 베이비핑크같은 느낌? 색상 다 맘에 듭니다. 대형은 여기께 많이 크다길래 선택했어요. 몸무게가 9로 시작하는데다가 턱이 긴 편입니다. 얼굴이 살로 파묻혀서 걱정했는데 남는것없이 그렇다고 작은것도 아니고 딱이네요 딱! 맞춤핏이어서 너무 맘에 들었습니다. 중형은 얼굴 살 없고 얼굴이 작은 편에 속하는데 살짝 코부분이 공간이 좀 남는 편이긴 했어도 막 엄청 크다! 이건 아녔어요~ 냄새 나는 것도 없었어요~ 단지 쓰고 말을 많이 안해봤어서 움직임에서 어떤 느낌인진 평가 못하겠네요 ㅎㅎㅎ 전체적으로 다 만족합니다~~ 잘 쓸게용,평점5
blue****,23.04.05.,사이즈가 딱 잘 맞고 좋아요! 눈 밑에 쪽 라인이 예뻐서 마음에 들어요! 저는 중형 남편은 대형쓰는데 둘다 사이즈 만족하고 있어요! 재구매 각이에요! 별 하나 뺀건 많은양이 한 팩에 들어있어서 인데.. 비닐포장이 좋은건 아니니.. 이또한 괜찮아요! 손을 넣었다 뺐다 해야해서 청결하게 관리하려고 신경쓰고 있어요!,평점4
dong****,22.09.27.,평범한 여자 얼굴인데도 중형은 큰 것 같아요. 전체적으로 다 감싸고도 남아서 약간 코와 턱 밑으로 뜨는게 있네요. 신랑이랑 같이 쓰려고 중형으로 주문한건데 신랑은 맞지만 전 약간 큰 것 같아서 다시 주문한다면 사이즈를 바꿔야하지 싶어요.,평점5
azel****,22.08.19.,"색상도 예쁘고 끈도 칼국수면처럼 넓적해서 편하고 좋아요. ^^ 좋은 가격에 구입 했네요.
마스크가 매일 사용하면 일상품이 돼 버려서 속상하지만 요즘같이 확진자 전파가 많은 때 KF94를 써야 조금이라도 안심이 돼요.
암튼 다 써갈 때쯤 추가 주문해야겠어요.",평점5
anim****,23.01.14.,"디럭스 매우 만족합니다.
비움에코보다 감싸는 면적도 넓고 귀밴드도 하나도 안아프고 좋네요. 가격도 생방송에 구매해서 할인받고 새부리 편한건 다들 아시죠? 가성비,디자인,색상 다 맘에 들어요.
핑크베이지 너무 튀지않으면서 톤다운된 색상으로 얼굴이 훨씬 화사해보입니다.",평점5
jml1****,22.08.10.,"일단 배송은 이틀정도 걸렸어요!
디럭스인거 감안못하고ㅠ 대형으로 샀어요
너무 크면 어떡하지..중형으로 살걸 고민했는데
중형착용해본 저로선 대형이랑 별 차이 못느끼겠어용 옆라인이 좀더 길이감이 있는느낌?이에용ㅎㅎ
핑크랑 아이보리 라이트실버삿는데 전 좋아용^^
불량많다고 하던데 일단 쓰면서ㅠ골라바야겟어영",평점5
wldu****,22.08.19.,"마스크 유목민이었는데 인생마스크를 찾았네요 ㅋ
사실 여러가지 써봤는데 제 얼굴에는 아이☆☆리가 잘 맞았는데 고가이다보니 금액이 부담스럽고, 이비☆은 대형도 답답한걸 싫어하는 저한테는 좀 타이트한 느낌이었거든요~ 마지막 사진에서 가운데가 비움입니다~라이트그레이 색상이 필요했는데 써보니 제 피부톤에 잘맞고 여름용처럼 너무 쨍하지않아서 옷색상에도 잘 맞구요~
무엇보다 가격이 넘 착해요 ㅎㅎ",평점5
tkfk****,22.06.25.,"리뷰수정/ 핑크는 끝부분 안우는데 아이보리는 움, 한개가 아니라 전체적으로 저럼 문의 했더니 불량 아니라도 함, 그리고 앞부분 마감도 틀림 아이보리 구매시 참고 하세요
cs처리도 지연되고 전체적으로 별로.... 핑크색 마스크만 사야할지 다른곳 찾아봐야할지 고민",평점1
blue****,22.05.25.,요즘 없으면 안 되는 마스크 KF94를 이 좋은 가격에!! 낱개포장 아닌 포장을 줄여서 차라리 좋네요!! 낱개 포장 위생적이고 손쉽지만 매일 버려지는 포장지도 맘에 걸렸었는데 요 제품 넘 좋습니당 제가 선택한 라이트실버 핑크베이지 색상도 넘 좋고요 크기도 얼굴에 잘 맞는데 뭔가 가벼운 착용감과 숨쉬기 편안하네요,평점5
ireh****,23.02.08.,40kg대 초반인 중딩딸에게 중형을 사줬는데 너무 크더라구요. 소형과 사이즈가 좀 많이 차이가 있긴한데.. 일단 작은 것 같진 않아요. 귀가 조이지는 않는다는데 마스크 사이즈가 작은지 착용하고는 맞는 거냐고 묻더라구요. 사진 상으로는 작진 않은 것 같아 한번 써보려구요.,평점5
jjaw****,22.05.24.,"후기와 라이브방송보면서 색상이 정확히 어떤색인지 핑크인지 베이지인지 살구색인지ᆢᆢ
오늘드디어 받았는데 너무 기대했던만큼 너무예쁘네요 핑크보다는 베이지에 더 가까운 색인거 같아요
갖고있는 참존핑크색이랑 비교해봤어요
베이지컬러에 연한핑크 살짝 섞인듯하게 은은하게 핑크빛도 돌아서 넘 이쁘네요",평점5
sysi****,22.09.25.,"초등학교 5학년 고학년인데도 잘맞아요~
색도 이쁘고 가성비 괜찮은 마스크같아요. 조금 아쉬운건 개별포장이였으면 좋겠어요. 그래도 만족합니다.성인 여성도 소형이 맞네요~ 아이랑 같이 쓰다가 또 구매해서 사용해야 겠어요~~",평점5
hana****,22.08.12.,"마스크 이뻐요
라이트실버가 굉장히 고급스럽고 차분해요
단지 싸이즈를 대형을 했는데 커도 너무 커요
남자 얼큰이용으로 딱 좋아요
남편이 큰마스크 새부리형 엄청 찾는데 남편주면 딱좋겠어요
저는 중형을 다시 주문할까 하는데 리뷰에 중형도 크다는 여성분들이 많아서 망설여지네요
마스크가 얼굴에서 붕 뜨는데 그럼 효과가 없을거 같아서요
마스크 자체는 좋습니다",평점5
soul****,22.12.21.,얼굴 큰편입니다. 대형을 주로 쓰는데 세로길이가 길어서 턱쪽이 좀 불편했는데 라방보니까 중형해도 되겠더라구요. 사무실서 종일 착용해야해서 귀아프지않게 끈을 늘려서 썼더니 편안하게 잘맞아요. 근데 얇은마스크를 선호하는데 얊은편은 아니네요.. 어차피 겨울이니까 괜찮을것같아요.,평점4
